Employee_ID,Attrition_rate
EID_12996,0.36164117
EID_1503,0.22955847
EID_23053,0.1608426
EID_22049,0.18901455
EID_4346,0.044384062
EID_1887,0.11558634
EID_16849,-0.013018906
EID_10071,0.21844691
EID_11265,0.187803
EID_12611,0.17672485
EID_25542,0.12070742
EID_11582,0.22852984
EID_19550,0.30547303
EID_5351,0.17873487
EID_3305,0.17683509
EID_18846,0.342568
EID_24764,0.03830287
EID_2191,0.15284297
EID_6314,0.17196032
EID_23248,0.11253941
EID_4570,0.062193155
EID_16415,0.32246098
EID_11002,0.3469876
EID_20498,0.21556792
EID_7846,0.24291074
EID_24121,0.21006021
EID_7536,0.087623894
EID_2015,0.07202992
EID_7934,0.32509375
EID_20903,0.09873721
EID_17535,0.27335316
EID_19760,0.22497606
EID_9550,0.0750097
EID_4261,0.12656254
EID_19753,0.27528343
EID_13542,0.17588991
EID_24283,0.076630205
EID_7552,-0.077626586
EID_11577,0.1412999
EID_3228,0.13340208
EID_17468,0.13150775
EID_15815,0.22898602
EID_2093,0.1271576
EID_21356,0.22735348
EID_12357,0.26181155
EID_18495,0.22494999
EID_5098,0.061282933
EID_12691,0.18777677
EID_13240,0.0075819492
EID_19312,0.19042799
EID_23914,0.23610893
EID_23175,0.20408359
EID_15413,0.23388517
EID_4785,0.0033877492
EID_25933,0.2498563
EID_22705,0.27655077
EID_19350,0.2488637
EID_5369,0.12563747
EID_20410,0.055562884
EID_12557,0.12531948
EID_17678,0.21092904
EID_1342,-0.00012809038
EID_12230,0.60585326
EID_1311,0.2312789
EID_5860,0.039966166
EID_4259,0.14896032
EID_10209,0.3100794
EID_2300,0.31480247
EID_17408,0.14460006
EID_1883,0.06611112
EID_1053,0.4337319
EID_23610,0.06421986
EID_17585,0.39014003
EID_20845,0.072648555
EID_15683,0.14069062
EID_11976,0.32096905
EID_12031,0.18774897
EID_1711,0.024310917
EID_6239,0.21153736
EID_25541,0.15277386
EID_9308,0.34587872
EID_18168,0.22719634
EID_11934,0.057057112
EID_23472,0.07591495
EID_13731,0.24084255
EID_16069,0.15680519
EID_18276,0.26352972
EID_6141,0.29684776
EID_12061,-0.029880047
EID_9450,0.16554591
EID_21730,0.26132685
EID_19506,0.26244563
EID_13552,0.05108741
EID_9945,0.21550885
EID_1924,0.2710039
EID_18453,0.1736606
EID_20225,0.31284872
EID_18673,0.09480634
EID_11420,0.35597557
EID_16631,0.19181085
EID_21237,0.17436579
EID_5015,0.33855337
EID_20179,0.4132916
EID_12073,0.28231433
EID_21147,0.12189278
EID_6714,0.22337851
EID_10645,0.25901783
EID_18298,-0.08389437
EID_2640,0.046302557
EID_2318,0.29660118
EID_25226,0.13679501
EID_24099,0.28295198
EID_20938,0.2475239
EID_8377,0.1827375
EID_7023,0.31693375
EID_11385,0.17292953
EID_15016,0.11793777
EID_25794,0.34979957
EID_11494,0.18664789
EID_2425,0.09739655
EID_9847,0.35618934
EID_3570,0.31065887
EID_13573,0.13151494
EID_13780,0.17272013
EID_2949,0.38307062
EID_19834,0.12956229
EID_11384,0.17956391
EID_23154,0.027109683
EID_9337,0.12496069
EID_3653,0.08722842
EID_4850,0.17580017
EID_16283,0.14906728
EID_5107,0.32310984
EID_25156,0.26034093
EID_17223,0.12272075
EID_14695,0.013659149
EID_11374,0.1003387
EID_13672,0.22912452
EID_6782,0.28488526
EID_25074,0.318775
EID_21087,0.40045783
EID_13017,0.07179028
EID_9947,0.34830213
EID_21221,0.12424353
EID_21639,0.25147694
EID_20333,-0.011382759
EID_2970,0.3179217
EID_7624,0.043952048
EID_15741,0.18678784
EID_1312,0.1018593
EID_19575,0.23844358
EID_21047,0.17118478
EID_11969,0.16036066
EID_19145,0.32525164
EID_9871,0.090317994
EID_18852,0.16157234
EID_22326,0.093497604
EID_7259,0.15917519
EID_21920,0.390646
EID_1436,0.15879706
EID_8261,0.15341464
EID_23228,0.18689647
EID_5560,0.116928995
EID_22357,0.34943783
EID_4816,0.20247206
EID_10000,0.2762464
EID_21908,0.41976064
EID_14887,0.12684587
EID_12497,-0.065959215
EID_17976,0.2650334
EID_17356,0.17306349
EID_9785,0.18207774
EID_16224,0.32290938
EID_6020,0.19800347
EID_20716,0.30752516
EID_11351,0.35191834
EID_20899,0.15867192
EID_9718,0.14849582
EID_9479,0.27471393
EID_25048,0.34842286
EID_23370,0.12682873
EID_13877,0.09185177
EID_12256,-0.008898914
EID_1903,0.21851131
EID_8830,0.2591978
EID_22060,-0.026013494
EID_11996,0.19550154
EID_21061,0.0765481
EID_22604,0.17985779
EID_18463,0.040521026
EID_11375,0.17703494
EID_2685,0.15169525
EID_16010,0.19301978
EID_19288,0.5155898
EID_9283,0.5169777
EID_11122,0.13049713
EID_6638,0.27083015
EID_25516,0.11764273
EID_3864,0.21538088
EID_9746,0.14621803
EID_8407,0.2064392
EID_25463,0.22869405
EID_23098,0.23209691
EID_22512,0.37029588
EID_14671,0.22480053
EID_18482,0.23068458
EID_8151,0.30172527
EID_16624,0.04923913
EID_1983,0.11017552
EID_18445,0.06085065
EID_11891,0.18304
EID_2010,0.11146173
EID_4592,0.15454084
EID_17412,0.269391
EID_24883,0.17960143
EID_15661,0.24683055
EID_11757,0.17981741
EID_2627,0.3494482
EID_13243,0.20309654
EID_10917,0.22775748
EID_4360,0.23108548
EID_13536,0.084769994
EID_10695,0.33062315
EID_5746,0.020550877
EID_1178,0.099895835
EID_15290,0.29290158
EID_3540,0.25884885
EID_14684,0.030608505
EID_7914,0.17160779
EID_23733,0.09805548
EID_5907,0.1585868
EID_5142,0.25263762
EID_7686,0.1313946
EID_12078,0.083016515
EID_4880,0.12596148
EID_1527,0.16399068
EID_15919,0.03426239
EID_1260,0.20220771
EID_22377,0.34634855
EID_7876,0.22091344
EID_1213,-0.05635923
EID_4161,0.034767598
EID_3214,0.19134918
EID_17651,0.15291229
EID_8005,0.07654804
EID_12852,0.1973396
EID_21465,-0.052170515
EID_7371,0.24525568
EID_25687,0.41733432
EID_17222,0.09981704
EID_1994,-0.05334896
EID_22384,0.13035533
EID_6344,0.13392219
EID_18801,0.23543015
EID_13688,0.029491395
EID_13779,0.12834752
EID_24969,0.1586039
EID_15311,0.20979121
EID_9095,-0.016738534
EID_11675,0.04573095
EID_14870,0.32812643
EID_1575,0.28015977
EID_7440,0.21290794
EID_24259,0.21170458
EID_19501,0.30970782
EID_23743,0.19687203
EID_13287,0.2385732
EID_2226,0.11128712
EID_22439,0.08045107
EID_16078,0.37010983
EID_18895,0.20325848
EID_19860,0.11389139
EID_24564,0.23190764
EID_21747,0.11563298
EID_4659,-0.09734887
EID_24149,0.23469907
EID_13300,0.072093844
EID_16950,0.18192285
EID_23778,0.20733535
EID_14691,0.13603365
EID_10789,0.13846388
EID_5525,0.12810034
EID_19424,0.2554675
EID_6171,0.19214797
EID_19569,0.055412382
EID_4602,0.065909296
EID_17919,0.16676489
EID_4286,0.14665836
EID_1973,-0.03216642
EID_25715,0.03532809
EID_23385,0.12327203
EID_13681,0.122589886
EID_25410,0.25059304
EID_18267,0.1961191
EID_15252,0.16899809
EID_23214,0.40059623
EID_18551,0.309594
EID_2401,0.1975883
EID_7609,0.16185549
EID_21291,0.40935603
EID_10126,0.08255321
EID_19714,0.21669993
EID_4911,0.16973507
EID_12505,0.21171859
EID_10377,0.2235089
EID_3407,0.09809294
EID_3386,0.14404958
EID_7623,0.20223597
EID_19517,0.24527341
EID_21782,0.48815814
EID_12361,0.050078154
EID_21171,-0.00035911798
EID_17836,0.3124172
EID_20286,0.2341032
EID_25798,0.14581922
EID_15699,0.12522274
EID_17006,0.25659034
EID_22476,0.21681833
EID_9406,0.024562985
EID_13559,0.25917858
EID_1340,0.08280638
EID_17848,0.30360848
EID_20358,0.17473322
EID_14265,0.2136963
EID_9820,0.05433756
EID_13755,0.25526398
EID_13293,0.21849018
EID_25837,0.30374733
EID_20466,0.0037424564
EID_11032,0.2714252
EID_2399,0.14996743
EID_23917,0.018079937
EID_17011,0.010072887
EID_8967,0.09813276
EID_24468,0.20643213
EID_8435,0.14196521
EID_17953,0.100880325
EID_7140,0.13245618
EID_24404,0.15906051
EID_14380,0.35454232
EID_1232,0.09093249
EID_1573,0.24902898
EID_3684,0.1695899
EID_15824,0.31687123
EID_9212,0.08038315
EID_21121,0.32634246
EID_6346,0.016573578
EID_9525,-0.029784262
EID_9726,0.15962642
EID_2526,0.21910924
EID_4228,0.18605831
EID_14595,0.14278007
EID_15856,0.15811116
EID_6768,0.3368817
EID_23953,0.27456924
EID_19059,0.12872794
EID_5268,0.34415048
EID_7619,0.21582052
EID_23028,0.19771406
EID_22104,0.18797427
EID_10318,0.14403394
EID_25369,0.18944454
EID_16633,0.3291104
EID_15848,0.30313843
EID_2240,0.31628615
EID_1059,0.15422806
EID_9315,0.185758
EID_15388,0.10727218
EID_9984,0.13116583
EID_4296,0.07749355
EID_10927,0.16465107
EID_25054,0.33009502
EID_1884,-0.0026598573
EID_21960,0.10756853
EID_5572,0.1942347
EID_16872,0.3286439
EID_24525,0.2731942
EID_14237,0.013917178
EID_7114,0.2742141
EID_7448,0.33045512
EID_17668,0.19258419
EID_7674,0.16017187
EID_5884,0.102532536
EID_13942,0.3273499
EID_13098,0.17138779
EID_7695,0.60122025
EID_5350,0.3742647
EID_22853,0.09763065
EID_2385,0.25429553
EID_18006,0.2726814
EID_12875,0.03927353
EID_5478,0.15986934
EID_18690,0.104797035
EID_12545,0.041911095
EID_13888,0.09579319
EID_9732,0.2894075
EID_18001,0.305434
EID_17479,0.09060186
EID_23757,0.12119481
EID_1303,0.3958677
EID_5375,-0.043539762
EID_5869,0.5605672
EID_8825,0.097153634
EID_22567,0.2446635
EID_16273,0.013060629
EID_20618,0.11483055
EID_3608,0.08384013
EID_8806,0.17345515
EID_23170,0.10732475
EID_12243,0.21439388
EID_20089,0.02729404
EID_16852,0.16229746
EID_18312,0.03479433
EID_14010,-0.09450328
EID_14705,0.149421
EID_20956,0.13880488
EID_18794,0.15200505
EID_1629,0.29547167
EID_25483,0.2854457
EID_4542,0.11451879
EID_10076,0.32665235
EID_9469,0.13784042
EID_25284,0.11073527
EID_11972,0.07358354
EID_1798,0.2467385
EID_21903,0.24357522
EID_20031,0.1594314
EID_20365,0.10747546
EID_9210,0.18334499
EID_19750,0.0039361417
EID_4006,0.19516948
EID_24922,0.06579569
EID_4760,0.28438783
EID_11035,0.049474984
EID_21008,0.46971226
EID_23731,0.22030568
EID_21788,0.14067623
EID_5428,0.2228167
EID_14023,0.26094633
EID_2937,0.46257365
EID_16931,0.22580239
EID_18299,0.22433805
EID_6660,0.27702034
EID_23187,0.2853707
EID_14868,0.11975944
EID_23247,0.19480062
EID_15971,0.35371783
EID_7852,0.31602198
EID_7017,0.32811552
EID_7494,0.11185822
EID_18706,0.008169383
EID_22784,0.18209535
EID_10756,-0.10041839
EID_6854,0.25529227
EID_12554,0.16642901
EID_1162,0.18050182
EID_19581,0.060025573
EID_2169,0.2522365
EID_25149,0.22655463
EID_22575,0.113710046
EID_2265,0.33582473
EID_19668,0.1253385
EID_19245,0.15326574
EID_8194,0.16500169
EID_8081,0.29863536
EID_8670,0.124947906
EID_7992,0.28404382
EID_6596,0.18165529
EID_3699,0.19276762
EID_9698,0.022120923
EID_1847,0.15920913
EID_16179,0.3905849
EID_23663,0.1808554
EID_24287,0.32465175
EID_3527,0.20073554
EID_18652,0.26381588
EID_24110,0.23621547
EID_21419,0.30008587
EID_12865,0.16428843
EID_9237,0.13094866
EID_20408,0.13498938
EID_22934,0.2793067
EID_6492,0.24026558
EID_20285,0.34845218
EID_1286,0.2237392
EID_12542,0.21952009
EID_5523,0.218478
EID_1979,0.0921123
EID_23146,0.15786532
EID_4773,0.23294598
EID_8785,0.27347368
EID_4463,0.24207127
EID_24028,0.33224255
EID_20920,0.11552906
EID_21392,0.23640758
EID_4079,0.18984082
EID_5173,0.23535588
EID_22915,0.22668621
EID_18347,0.29326057
EID_7984,0.4513392
EID_25148,0.30749792
EID_4350,0.24286377
EID_6909,0.16964045
EID_10582,0.24338424
EID_6248,0.20625785
EID_10035,0.3294066
EID_24603,0.22843477
EID_1794,0.57924765
EID_9407,0.11149812
EID_2114,0.17377627
EID_21125,0.056699067
EID_15046,0.31122553
EID_8058,0.1549178
EID_1961,0.13571817
EID_23324,0.3115013
EID_21521,0.39639392
EID_11043,0.44227475
EID_6461,0.1989893
EID_10398,0.29501975
EID_20635,0.030834764
EID_22940,0.15659332
EID_8582,0.06311157
EID_12770,-0.083504856
EID_15982,0.18557355
EID_19692,0.055219293
EID_18304,0.30882847
EID_13603,0.0857282
EID_6145,0.24492547
EID_16587,0.20448571
EID_16835,0.31676286
EID_8399,0.15471178
EID_7012,0.07150325
EID_20575,0.26678714
EID_20747,0.24753469
EID_3907,0.11004573
EID_22626,0.31256104
EID_4442,0.213144
EID_18034,0.13288948
EID_16055,0.0540933
EID_21684,0.0035999417
EID_17499,0.12409794
EID_1222,0.104388386
EID_17204,0.3223419
EID_22732,0.14501992
EID_8539,0.04804316
EID_23136,0.18606752
EID_24470,0.46183133
EID_17404,0.2371299
EID_21498,0.32040685
EID_19495,0.26577008
EID_23966,0.1130847
EID_1388,0.27168804
EID_7374,0.27460152
EID_25441,0.21457931
EID_16616,0.25210774
EID_7654,0.23174918
EID_4217,0.10618025
EID_9968,0.022040337
EID_17830,-0.062081754
EID_12023,0.18950287
EID_24002,0.097844124
EID_11371,0.0824379
EID_11096,0.15074477
EID_24835,0.40556994
EID_17439,0.028216153
EID_6587,0.22056258
EID_21946,0.12027463
EID_5431,0.21419904
EID_4723,-0.019975066
EID_11535,0.3345074
EID_2330,0.035330594
EID_23531,0.014515609
EID_8913,0.14652392
EID_21273,0.09631255
EID_11927,0.1410707
EID_1385,0.23905015
EID_15758,0.17352688
EID_1023,0.048956692
EID_8959,0.14079133
EID_12911,0.18128449
EID_15925,0.048067123
EID_17769,0.1854277
EID_19842,0.10706961
EID_15875,0.2534084
EID_21284,0.22627595
EID_24825,0.27508366
EID_23825,-0.027967036
EID_13001,0.3533764
EID_25601,0.09739795
EID_24670,0.0766111
EID_24412,0.12548795
EID_18712,0.055711776
EID_21138,0.44154662
EID_19335,0.2995059
EID_16753,0.10916418
EID_24399,0.14708218
EID_12567,0.27541015
EID_22161,0.08742902
EID_12609,0.06638864
EID_22249,0.08890119
EID_5314,0.39878386
EID_1897,0.1465674
EID_22507,0.109764904
EID_2878,0.22508425
EID_10098,0.40201515
EID_18435,0.34120986
EID_8063,0.14605767
EID_3512,0.20307907
EID_24444,0.35490698
EID_9813,0.08622703
EID_25132,0.37000346
EID_5613,0.035356462
EID_14062,0.2872591
EID_20073,0.23028427
EID_12506,-0.004193902
EID_1092,0.1814644
EID_15895,0.07776302
EID_1039,-0.051128626
EID_22016,0.38025004
EID_6764,0.11629009
EID_17384,0.39133918
EID_8705,0.1638644
EID_14832,0.28167883
EID_16473,0.16780332
EID_11186,0.33501846
EID_7476,0.08330268
EID_19671,0.057513
EID_14001,0.10863772
EID_10658,0.10584962
EID_6668,0.05550337
EID_13786,0.1926552
EID_11224,0.15495968
EID_13296,0.16952932
EID_22145,0.19485644
EID_6494,0.07760012
EID_1649,0.21612626
EID_20878,0.056285024
EID_3790,0.20038342
EID_9257,0.18714854
EID_14917,0.14626735
EID_22052,0.25166363
EID_1198,0.34845433
EID_8478,0.30536535
EID_2071,0.23475441
EID_1250,0.007117152
EID_9000,0.06091857
EID_17319,0.27965617
EID_21794,0.18681937
EID_23350,0.11972168
EID_16278,0.16520369
EID_3330,0.2562094
EID_12584,-0.0588032
EID_9354,0.15452462
EID_15007,0.36881125
EID_11656,0.18178481
EID_22526,0.16977382
EID_11027,0.19188145
EID_21588,0.20338553
EID_13717,0.06796691
EID_8073,0.24296284
EID_15972,0.33200425
EID_5730,0.055853426
EID_23968,0.25512636
EID_4299,0.39006642
EID_6302,0.17529884
EID_6974,0.107531905
EID_4829,0.2491864
EID_21139,0.2768538
EID_23456,0.19496542
EID_20110,0.1855011
EID_20342,0.13719475
EID_15238,0.17938185
EID_10349,0.43516743
EID_10077,0.22770494
EID_22330,0.19451168
EID_4368,0.034423947
EID_8859,0.12512201
EID_24277,0.16813087
EID_1061,0.21135393
EID_5597,0.2299462
EID_4820,0.023559362
EID_5863,0.30738935
EID_23680,0.18713582
EID_5542,0.23270518
EID_6203,0.1463297
EID_5355,0.356917
EID_19669,0.2887624
EID_21725,0.26885903
EID_2138,0.20503125
EID_24278,0.18284452
EID_6591,0.15113163
EID_21056,0.28780723
EID_18759,0.2322006
EID_12059,0.09730294
EID_11077,0.0023432672
EID_17216,0.04882884
EID_15655,-0.05713713
EID_19017,0.18255818
EID_17846,0.14196095
EID_6418,0.19263211
EID_25942,0.38300306
EID_5420,0.22115576
EID_11764,0.140437
EID_16483,0.2894845
EID_1901,0.19114801
EID_21480,0.21896234
EID_8006,0.11698207
EID_1282,0.24045783
EID_6895,0.24509624
EID_13677,0.12094
EID_6071,0.1489155
EID_14425,0.20164478
EID_22685,0.1250492
EID_20203,0.14057863
EID_19161,0.26845974
EID_1947,0.1517765
EID_16574,0.2862472
EID_2561,0.267007
EID_20668,0.047506034
EID_7831,0.18506593
EID_8769,0.07149637
EID_25191,0.3103422
EID_15590,0.2512408
EID_12458,0.1347503
EID_11406,0.04109162
EID_17629,0.04095897
EID_4632,0.06751609
EID_18455,0.1871888
EID_23077,0.099060535
EID_25024,0.25282726
EID_6269,0.26746127
EID_12100,0.12009591
EID_23190,0.16389433
EID_9030,0.078605056
EID_12359,0.15303233
EID_12041,0.20084602
EID_2019,0.26457244
EID_22974,0.030128688
EID_10351,0.09505391
EID_23630,0.14355767
EID_7309,0.12809363
EID_19821,0.26792943
EID_4033,0.19519153
EID_3435,0.21200672
EID_5759,0.13611728
EID_12826,0.25868076
EID_8148,0.062380433
EID_16088,0.3068027
EID_15783,0.32946825
EID_19521,0.31364077
EID_13016,0.23350713
EID_13708,0.16942137
EID_4237,0.116221964
EID_3620,0.29510865
EID_10042,0.29585528
EID_8833,0.12341407
EID_21028,0.07825914
EID_3485,0.1997953
EID_23372,0.17641187
EID_19410,0.06836417
EID_6598,0.16248834
EID_25371,0.089637995
EID_19483,0.1691669
EID_22826,0.033352077
EID_23606,0.10030186
EID_9346,0.34273463
EID_1608,0.10425678
EID_1603,0.32381135
EID_23041,0.17603245
EID_7801,0.19489601
EID_22456,0.16072083
EID_24428,0.2587452
EID_10811,0.20103207
EID_24566,0.41290966
EID_2531,0.1571841
EID_10878,0.12283602
EID_19548,0.30726534
EID_11988,0.14031339
EID_11378,0.10392052
EID_9896,0.2518463
EID_17323,0.16910782
EID_24976,0.27074236
EID_11249,0.11920211
EID_20395,0.28306323
EID_18262,0.09267703
EID_14670,0.27195495
EID_12880,0.11107576
EID_1406,0.41023272
EID_23014,0.18941557
EID_5224,0.18670797
EID_3232,0.2983658
EID_22327,0.27344033
EID_2285,-0.01564163
EID_20468,0.10871044
EID_4443,0.14852282
EID_15641,0.18151307
EID_8106,0.16573536
EID_13958,0.27300966
EID_10214,0.30942857
EID_17739,0.23216346
EID_13347,0.2075181
EID_23453,0.18471453
EID_1477,0.24965158
EID_20224,0.051798046
EID_2362,0.29705846
EID_21421,0.18521604
EID_7860,0.20246458
EID_10286,0.17195061
EID_7184,0.33068258
EID_21742,0.24615332
EID_21610,0.3121397
EID_19375,0.32244053
EID_18564,0.2766568
EID_19108,0.33284998
EID_17928,0.08024481
EID_25613,0.3605953
EID_23787,0.13204256
EID_2392,0.31372923
EID_7574,0.20982939
EID_9810,0.23371196
EID_14332,0.07199499
