Item_Id,Low_Cap_Price
IT_267519,4182.799819416038
IT_267534,6615.061049336432
IT_267544,5790.705177838346
IT_267555,3048.5055306293743
IT_267556,3672.385649554917
IT_267599,2138.073761751986
IT_267604,3196.141966951439
IT_267652,6238.177589719372
IT_267654,471.64633928363696
IT_267656,1782.62995274164
IT_267662,2108.373140681465
IT_267707,6576.309607041163
IT_267711,5381.097380334196
IT_267713,4015.7228613131074
IT_267714,5890.653423077021
IT_267721,7097.676891431992
IT_267735,4386.486860204158
IT_267764,12591.175287171314
IT_267808,2434.231650204835
IT_267819,5555.949860459152
IT_267844,4385.416676556241
IT_267885,1726.8059570097766
IT_267929,6601.158456172009
IT_267932,6244.140416490492
IT_267938,3989.134649299889
IT_267939,5429.977033682913
IT_267944,6498.01796833366
IT_267945,7182.551739449522
IT_267951,6132.740964286136
IT_267954,7432.899223044816
IT_267957,4381.684348586702
IT_267970,3738.627954039878
IT_268027,9937.464118664422
IT_268040,2524.73378526243
IT_268075,5479.0538351705645
IT_268107,1324.6658882707388
IT_268195,10326.460699744173
IT_268249,6956.53866018499
IT_268250,6114.020181890851
IT_268256,5576.3524220949375
IT_268259,5832.1155935390325
IT_268265,7168.549507658311
IT_268272,5910.47595910918
IT_268275,7236.637851065735
IT_268284,5881.407134507662
IT_268285,5437.469639768896
IT_268300,3568.3115477306046
IT_268323,2473.3733449328
IT_268331,2028.8522569209547
IT_268364,11933.261930993445
IT_268398,6013.982459907152
IT_268400,1773.9074534085366
IT_268406,2750.6722029110615
IT_268447,6273.500181607732
IT_268455,6137.074303205698
IT_268463,5227.851404393036
IT_268469,7022.490218469541
IT_268472,4255.213245240948
IT_268475,8817.526656207978
IT_268476,6147.444399810415
IT_268486,3789.0755520795956
IT_268497,7200.251168911631
IT_268517,2261.857873089286
IT_268552,8024.429003355923
IT_268591,5124.835082475776
IT_268630,3090.4495108251945
IT_268644,2571.9547709306626
IT_268651,7079.1507156866255
IT_268669,6787.650421420196
IT_268672,6350.846679067482
IT_268678,5693.052854292477
IT_268683,6273.008307445083
IT_268690,4755.629670816518
IT_268695,7265.847949863134
IT_268719,5495.256758830777
IT_268734,13829.834419136678
IT_268756,2055.56271916707
IT_268834,851.3081563382174
IT_268841,2455.9185062474007
IT_268890,5414.128826757413
IT_268893,5975.7440244330255
IT_268904,5773.783913113129
IT_268906,6605.118625380533
IT_268909,6238.151475445614
IT_268912,5914.948696709208
IT_268958,2142.3596322257663
IT_268994,9436.779882174193
IT_269018,3402.2788619836497
IT_269029,2600.7184707929073
IT_269056,5455.169542063925
IT_269067,5361.084138187399
IT_269105,2362.5976034023834
IT_269172,2449.828167666976
IT_269213,4291.353840239183
IT_269221,6489.726456982962
IT_269236,6727.919812999385
IT_269267,1878.5702808440672
IT_269290,2917.0188680526653
IT_269308,5076.656525351859
IT_269317,2287.0456784353555
IT_269327,3278.4060078232246
IT_269384,2626.8893331954237
IT_269420,2430.3002889281443
IT_269451,5192.761763138048
IT_269468,1626.3215151770078
IT_269520,5616.397405096147
IT_269525,5092.935890623768
IT_269528,5278.154175444416
IT_269532,6141.703870576376
IT_269540,5613.269377447024
IT_269546,5927.702416966617
IT_269559,3638.4330629069837
IT_269606,1860.097061052102
IT_269639,11764.1255181911
IT_269689,3521.720596020426
IT_269705,2933.948767222963
IT_269742,4671.175579835095
IT_269748,4968.868778542903
IT_269759,6186.7298252543
IT_269769,5160.509738005857
IT_269784,2237.8439112446667
IT_269785,2233.659412252525
IT_269813,2049.4107367756524
IT_269834,2778.5872282409664
IT_269899,2344.4739935087982
IT_269900,1951.4103148371955
IT_269903,5923.204828274102
IT_269907,2409.0271075083224
IT_269923,2908.124928473818
IT_269943,4199.127029127355
IT_269964,4656.655031329238
IT_269969,6396.801017179912
IT_269971,4681.744959650855
IT_269976,5651.293922599471
IT_269984,6066.350840933798
IT_269996,3892.3425287598175
IT_270011,6739.092421692624
IT_270025,1975.36947550452
IT_270029,2888.4340354290184
IT_270036,1777.6643053700234
IT_270057,3057.5181874649666
IT_270086,1756.8512805731384
IT_270129,6001.371577441597
IT_270157,2512.619454947517
IT_270254,7943.947301107171
IT_270264,5363.656496055502
IT_270268,2102.6778311937005
IT_270282,2771.643498831993
IT_270297,2824.841179486084
IT_270330,5911.799232353853
IT_270332,4830.817506498936
IT_270341,3856.5333819071184
IT_270342,6097.698688245649
IT_270394,2375.6864893862885
IT_270427,2874.7024555738208
IT_270428,7321.558519901208
IT_270485,2442.7525654997544
IT_270500,2540.54863634724
IT_270537,4316.960433857641
IT_270543,5908.299958652113
IT_270545,4918.257734473905
IT_270549,5384.436812848994
IT_270556,4148.3420804734305
IT_270566,4713.861265324207
IT_270628,9821.54734325063
IT_270642,2328.06711022219
IT_270674,5602.129958091677
IT_270675,4555.878464362899
IT_270682,5550.8031170443
IT_270716,2553.6152018131042
IT_270747,3033.0627997503243
IT_270839,3045.996924763599
IT_270873,4608.3354464648
IT_270887,4647.900832327142
IT_270898,5933.725974751799
IT_270943,2102.23099830924
IT_270951,1975.131312564082
IT_270974,7738.672963187468
IT_270980,6720.7781395415495
IT_271071,2538.7938625121205
IT_271121,5451.096004721174
IT_271158,4860.838699801497
IT_271172,2328.57471901903
IT_271207,3023.769284539653
IT_271254,10346.50900377618
IT_271308,4385.0529541771375
IT_271313,6009.283632125136
IT_271349,5262.832905404088
IT_271365,2214.746102722027
IT_271437,8652.821569785341
IT_271463,2925.994439506445
IT_271517,4672.688292211923
IT_271533,4213.511541990777
IT_271538,5447.566200196429
IT_271541,5298.883254374266
IT_271604,2019.2313040387496
IT_271625,6054.123078078769
IT_271664,3928.731055345794
IT_271713,2828.7553215268244
IT_271758,4225.148682247623
IT_271778,6033.737290690568
IT_271801,1913.207011459218
IT_271810,2478.7616435127375
IT_271832,2146.264208988665
IT_271841,1691.8396339608973
IT_271903,6633.12684920519
IT_271927,11356.18453444117
IT_271990,4385.257914852569
IT_271996,5118.841851226741
IT_272007,5639.081276302306
IT_272010,3960.7518379849594
IT_272026,3618.085768062251
IT_272121,4992.002639438566
IT_272146,2089.562826339242
IT_272152,1667.154649631487
IT_272264,2288.4208341305634
IT_272281,2558.2961983896184
IT_272321,4418.423960255361
IT_272329,4794.419310575374
IT_272333,5260.6605514560015
IT_272336,5749.887839738219
IT_272339,5849.225607889931
IT_272346,4577.019003053005
IT_272351,3957.394054326054
IT_272359,2655.705397113107
IT_272368,5071.050933729294
IT_272385,2215.1822276886824
IT_272495,2635.9610627122497
IT_272553,4257.221068699836
IT_272568,5641.594164872318
IT_272580,3829.0906036868955
IT_272583,5073.106472283682
IT_272611,2119.1987761347964
IT_272682,2438.016834677541
IT_272735,4181.396968312826
IT_272757,4495.012098369082
IT_272762,4008.842895561056
IT_272795,1982.2709475578174
IT_272828,5478.314315777398
IT_272902,2496.8115134279997
IT_272938,4533.578371725137
IT_272958,4449.778206301745
IT_272965,4276.617759820342
IT_272973,5861.546105170443
IT_272975,3603.534668388868
IT_272995,4908.261508856522
IT_273028,2060.3527275418433
IT_273133,3917.8392934400276
IT_273134,5910.993329207757
IT_273138,2487.293818925327
IT_273152,2594.581899354238
IT_273194,4216.892611092127
IT_273200,4536.994638881985
IT_273221,4689.965095448198
IT_273258,2127.500561453993
IT_273327,8005.501647514199
IT_273331,5156.672639213902
IT_273334,10183.771710013716
IT_273344,2686.6080656709946
IT_273355,2700.5243073617016
IT_273388,4606.089861049532
IT_273413,4966.951066878605
IT_273468,3769.8875799118196
IT_273555,1762.47267518705
IT_273570,2350.41126190673
IT_273571,2510.421017286164
IT_273606,6230.017533149998
IT_273617,2457.085168179023
IT_273687,1367.250170025271
IT_273714,3037.181959714006
IT_273740,3158.4044435896417
IT_273757,4784.98042026821
IT_273761,4269.658595073154
IT_273768,4477.266066387222
IT_273770,4529.963197286353
IT_273780,5814.273966746524
IT_273782,5589.630293489938
IT_273795,4085.019423044291
IT_273798,4934.408458918835
IT_273828,1941.7215996273844
IT_273866,2590.289950192812
IT_273926,2304.719650744116
IT_273927,1932.2118609893541
IT_273928,814.617356151057
IT_273929,1466.9926619404346
IT_273930,1693.462689768334
IT_273931,488.6431915990007
IT_273954,3604.353564862907
IT_273977,2737.1793524977347
IT_274019,4836.257197511454
IT_274029,4527.828805311322
IT_274035,5311.587385234009
IT_274039,5817.296019607614
IT_274074,5152.673083289055
IT_274123,4395.841355876193
IT_274215,5086.67554572863
IT_274218,2191.5445847063697
IT_274220,3883.2294278333457
IT_274237,5790.852284808859
IT_274241,3102.2262235566213
IT_274268,3454.9591469466673
IT_274282,4832.716827935718
IT_274294,4629.086333644521
IT_274305,5201.017263278923
IT_274313,4575.373349619042
IT_274318,4098.440188187425
IT_274321,4951.848320600793
IT_274327,1486.470333527687
IT_274328,2498.702988743492
IT_274332,2183.6540136304116
IT_274349,2045.606143073002
IT_274354,2160.6666068567847
IT_274434,1250.7827594064956
IT_274439,2259.4088870702217
IT_274440,2268.9003352471545
IT_274441,1008.6929663126132
IT_274442,1560.3234048046434
IT_274443,1601.4403218040904
IT_274444,533.5640631644844
IT_274463,2076.797485617812
IT_274526,4106.004374602768
IT_274533,4349.932987076657
IT_274538,4825.477677735444
IT_274562,4798.332332338169
IT_274568,1831.0039202010316
IT_274571,2145.76199267936
IT_274589,2254.874209287998
IT_274594,2324.6239093978866
IT_274626,3030.847484349668
IT_274629,2334.699340918231
IT_274696,2132.66552355925
IT_274697,1927.4144863561469
IT_274698,685.5243660211232
IT_274722,3443.4285891513946
IT_274725,2031.0865558670084
IT_274748,2616.383010702748
IT_274791,4191.802842396102
IT_274808,3560.425077485247
IT_274827,4674.564484649867
IT_274857,2120.553383893007
IT_274890,5908.383865352814
IT_274919,4641.579908473441
IT_274972,2656.044697747123
IT_275004,4073.3165056275793
IT_275006,4712.746474186609
IT_275013,4250.294957770391
IT_275026,5578.439358000237
IT_275029,3682.5554791014465
IT_275044,4118.37153719154
IT_275054,1319.5464475631502
IT_275069,1937.3906445157734
IT_275097,2099.284555574199
IT_275124,979.795356896942
IT_275136,2047.1563988380076
IT_275175,4589.543315932427
IT_275211,1936.4778260590233
IT_275318,4309.033908276943
IT_275343,3002.3022363500904
IT_275383,4009.596027637678
IT_275392,4028.651008993069
IT_275411,5533.850750171491
IT_275413,5363.168422142412
IT_275456,2476.8720912839844
IT_275460,2010.2137673292457
IT_275503,7150.216877443376
IT_275597,4479.500451777152
IT_275650,4048.564303610519
IT_275658,4733.731159415062
IT_275668,5635.898855384554
IT_275671,5150.790974334085
IT_275683,4235.863860647458
IT_275713,2185.4789697473298
IT_275717,2028.9671408954187
IT_275758,6640.833572095768
IT_275803,2702.7530653088697
IT_275804,2537.993881781563
IT_275818,4638.636108470101
IT_275825,4416.015175494106
IT_275861,2688.2136495109844
IT_275903,5666.424276948957
IT_275933,5254.755052831128
IT_275942,4153.467582549669
IT_275946,4530.638108669408
IT_275952,2060.7410565051996
IT_275953,2785.5632792016577
IT_275976,2026.8013996643351
IT_275980,2323.3463564034173
IT_276067,2343.60599567983
IT_276068,2017.6967965619303
IT_276069,760.10617742732
IT_276098,2358.9086952327216
IT_276123,3762.7862460784663
IT_276162,5147.697034131465
IT_276167,4196.85192925753
IT_276176,4961.100202196556
IT_276177,3884.571096142326
IT_276180,4652.715684113248
IT_276188,5285.184244859124
IT_276200,4206.1174906711385
IT_276204,4364.02296045438
IT_276232,2307.2143422708696
IT_276236,1991.4347088418258
IT_276267,7253.3398178967245
IT_276278,3997.7554288600504
IT_276375,2516.9917137745224
IT_276422,4064.721475313758
IT_276431,4967.786380988717
IT_276442,3611.913508471806
IT_276458,4284.353898877191
IT_276485,2355.1572666974425
IT_276488,2389.637351335005
IT_276527,6922.578457035389
IT_276558,4978.180257512636
IT_276569,2253.8693590640655
IT_276587,6283.977566627825
IT_276590,2470.9931129057522
IT_276622,3890.221074396144
IT_276631,4063.3309086658023
IT_276639,4898.42715029899
IT_276650,5364.172453221378
IT_276652,5473.590230454162
IT_276670,1939.1320900260205
IT_276671,1651.2299867844822
IT_276672,2752.9016956443966
IT_276682,2323.340692068612
IT_276685,2259.656700319012
IT_276750,2257.348084828808
IT_276781,4481.45126931613
IT_276792,3972.33095770126
IT_276797,3560.4507624064945
IT_276799,5231.946177021696
IT_276805,4556.324071718537
IT_276820,2353.889987671472
IT_276824,2130.5637101890784
IT_276832,6668.465555229927
IT_276833,2083.397143574716
IT_276917,3934.6543824406444
IT_276920,5462.0269538206385
IT_276996,4169.642660844679
IT_277005,4688.425014030873
IT_277028,4418.5519640007515
IT_277032,4389.374715347124
IT_277036,2036.0494353242095
IT_277043,2089.5994746815804
IT_277060,2319.3898824474686
IT_277063,1974.4412460950218
IT_277099,1759.0760287443832
IT_277170,4978.140297421323
IT_277250,4728.878196924442
IT_277256,5303.51690441139
IT_277267,4811.457177211819
IT_277273,1703.1391317849477
IT_277296,3104.481603222039
IT_277300,2012.8253801449273
IT_277397,3021.1569496505126
IT_277407,4078.5904054027765
IT_277412,2340.335116115278
IT_277483,3912.330422310333
IT_277484,3941.8980995184334
IT_277497,4748.519231376673
IT_277510,4612.428560831983
IT_277517,4486.215005881572
IT_277521,2026.2322396514378
IT_277541,2916.9119086705646
IT_277545,1933.435225260936
IT_277553,3210.098384175733
IT_277573,3071.8432312152554
IT_277618,1203.9796193273876
IT_277653,5714.359201226584
IT_277664,2542.589223974045
IT_277717,5113.681084203272
IT_277729,3937.379077621647
IT_277736,3915.804011090826
IT_277748,3996.9988718228738
IT_277771,4740.373944631274
IT_277772,4583.912135396582
IT_277779,1462.5596493006656
IT_277796,2602.973850458325
IT_277810,1707.0870407574469
IT_277891,2848.7953601055406
IT_277893,791.9432999931482
IT_277919,6702.245188854117
IT_277927,2483.7226274440945
IT_277974,4431.155785356411
IT_277997,4322.435371717225
IT_278007,4068.179707104158
IT_278030,4263.7286382272505
IT_278041,2330.8891233245636
IT_278059,2536.6468966369916
IT_278095,3814.0239280478436
IT_278138,2744.7664537503842
IT_278140,865.2122943912188
IT_278158,2978.85282788496
IT_278193,3011.8851555643723
IT_278233,3939.9075431023857
IT_278244,4522.205923719566
IT_278254,5084.012484593349
IT_278265,4575.655592086445
IT_278269,4508.021254214331
IT_278272,1928.295177999144
IT_278283,2057.7670349501655
IT_278319,2012.3762798425378
IT_278330,3695.0884182830605
IT_278353,2974.2154564583434
IT_278354,2315.1340238207645
IT_278394,4450.558314463103
IT_278409,4848.031850990438
IT_278413,5417.4618909013
IT_278414,4985.925462969928
IT_278422,4705.904661312767
IT_278440,3073.973403493174
IT_278452,1456.2350679609046
IT_278528,2283.2969012549365
IT_278581,2915.7378392090495
IT_278603,3525.668315979715
IT_278609,4691.937967479212
IT_278622,4107.3753489006795
IT_278648,3973.2324680501715
IT_278650,5270.898217183912
IT_278663,4245.504374038766
IT_278671,2268.7547173905537
IT_278695,2966.2299887923464
IT_278698,1511.9115781570586
IT_278779,2578.5745630607903
IT_278836,3417.0046724075855
IT_278875,4161.978298464817
IT_278877,4350.213613242666
IT_278899,3774.1365851147857
IT_278900,5682.184608676746
IT_278903,5175.229383419524
IT_278905,5120.341234369092
IT_278914,4239.049309576634
IT_278949,3049.1040064253293
IT_278962,2351.1116110003004
IT_278980,2607.8062666941414
IT_279037,570.8279418989708
IT_279056,4334.2150422694285
IT_279096,3267.3619203078197
IT_279134,4553.534747987657
IT_279141,4092.1665263075383
IT_279156,4564.038370481531
IT_279167,5605.722118640518
IT_279194,2357.862562032762
IT_279213,2635.211139101063
IT_279251,3773.3856953015375
IT_279299,4233.858029176225
IT_279328,857.406097417273
IT_279340,1974.3594882963384
IT_279368,3318.933580431458
IT_279422,4008.580699776134
IT_279436,5448.395941628322
IT_279439,5249.298709971414
IT_279447,3696.6471390213883
IT_279468,2433.363079535783
IT_279486,3160.726312967809
IT_279499,2418.8070274489583
IT_279527,2251.537964350383
IT_279596,4234.552122875515
IT_279607,4152.439360326485
IT_279611,2413.0755198302045
IT_279638,3254.5149912781817
IT_279685,4001.0004786293125
IT_279692,4120.233828224111
IT_279697,4684.348364698189
IT_279700,4470.297187571913
IT_279705,5216.408281273261
IT_279724,4433.89028385145
IT_279753,2054.241841024422
IT_279761,1969.7113254476078
IT_279783,3945.20969558427
IT_279811,2274.623986803479
IT_279814,3078.3351841523445
IT_279835,3944.2559723014856
IT_279840,6461.383037126597
IT_279872,2918.2472310342873
IT_279903,3740.152989992766
IT_279929,5080.7425947380025
IT_279947,4837.593853305633
IT_279950,4548.810489074746
IT_279958,2228.194748361439
IT_280006,2059.881077634749
IT_280037,4171.255312338518
IT_280038,4710.045812236109
IT_280050,4961.463617804205
IT_280192,3001.403264106444
IT_280220,1532.4635519619803
IT_280225,4545.104476845433
IT_280228,3916.6285363736797
IT_280236,4726.136203144106
IT_280240,4797.7962156244585
IT_280244,5134.816953618996
IT_280257,4422.1303207045075
IT_280282,2865.0181746228477
IT_280295,1721.3296734192907
IT_280318,2345.847495837771
IT_280322,6649.596266871176
IT_280399,2160.954193229514
IT_280425,2976.8980742257636
IT_280459,5085.786799414339
IT_280482,3792.8745477282105
IT_280495,4443.082320108135
IT_280520,2982.3255166845925
IT_280532,2240.2048513909267
IT_280535,3082.2273511733533
IT_280556,2389.7895787800758
IT_280628,3099.6392582730978
IT_280678,4919.734096721882
IT_280681,5067.000722750509
IT_280685,2151.576787362938
IT_280706,2783.9092047934823
IT_280709,2609.4840459832817
IT_280722,2405.1112467799226
IT_280740,2535.706717688025
IT_280811,3649.2773856423287
IT_280848,3161.7698646184044
IT_280892,4151.084492679984
IT_280899,4294.247689919527
IT_280901,5045.992017250467
IT_280905,3698.9908236329566
IT_280914,5029.445493918957
IT_280925,4273.624394786202
IT_280928,4565.908547016453
IT_280956,3010.2786104245197
IT_280989,4674.851901782639
IT_281089,2889.4326800240938
IT_281127,5068.901732031317
IT_281130,4730.919397561788
IT_281134,4142.715926565545
IT_281146,3689.3498415082977
IT_281147,4697.864139069338
IT_281161,4703.931181943444
IT_281179,2463.481387156238
IT_281180,2787.4682085103454
IT_281197,3055.599648066913
IT_281200,2096.992361725128
IT_281324,3164.021369842084
IT_281349,4103.3966736463935
IT_281360,4557.834977041785
IT_281375,5234.357307246296
IT_281385,4840.977161158159
IT_281390,4159.987402990061
IT_281404,2598.2131799471927
IT_281414,3098.324483846372
IT_281443,5447.120822365186
IT_281473,2825.14169553986
IT_281508,4698.64595668117
IT_281514,5523.034954737351
IT_281544,3024.6604603556416
IT_281558,2416.5142909701935
IT_281578,3865.157388426649
IT_281579,3527.6829439858666
IT_281631,702.5376818288358
IT_281681,3060.2847528945986
IT_281703,4690.634729563496
IT_281718,4263.8722941503975
IT_281736,4984.887770365953
IT_281743,4994.06272458779
IT_281757,4681.64068683365
IT_281760,4044.4034941633945
IT_281794,2715.016871014712
IT_281807,2348.329959009844
IT_281823,3234.0388475129002
IT_281875,2921.675449823095
IT_281934,3675.1798600044103
IT_281957,4561.993275352966
IT_281979,4433.5393615450585
IT_281987,4797.856940466122
IT_281990,3790.2436813488785
IT_282010,4342.610231670551
IT_282015,4529.396514564684
IT_282026,2425.9540920868944
IT_282035,14243.431471706248
IT_282058,2592.2398912296494
IT_282122,2664.4701221115656
IT_282145,4441.194502478338
IT_282175,3009.607446724902
IT_282215,4730.052284612727
IT_282226,4037.255930345635
IT_282234,5190.744810580779
IT_282266,2737.3524552629437
IT_282285,2926.116765828568
IT_282316,4479.5912043431035
IT_282379,3975.0289015833764
IT_282388,2620.753195706062
IT_282412,3466.292449318415
IT_282452,4211.147406043366
IT_282457,4459.270050162352
IT_282459,4498.829681937102
IT_282467,4643.242674963213
IT_282494,4191.285142209702
IT_282499,4614.897555966098
IT_282510,2555.047082216828
IT_282525,3016.3689490049437
IT_282614,3196.1832731267364
IT_282622,2825.649738286007
IT_282645,3104.6873077454366
IT_282666,4469.083246502663
IT_282680,4332.467201537247
IT_282687,5104.57550856871
IT_282688,4649.85220802178
IT_282701,5214.1035753876795
IT_282708,3912.341966686234
IT_282723,4379.013564578363
IT_282739,3286.3615794198345
IT_282748,3468.179003506965
IT_282751,2611.1939713800866
IT_282763,2122.025259395871
IT_282783,4632.950489605523
IT_282817,5726.814041554433
IT_282834,3323.1964074600783
IT_282865,4564.1343849833975
IT_282895,4632.919704670607
IT_282898,4522.883335898378
IT_282907,4730.457394325752
IT_282911,3782.767913104747
IT_282912,5104.1944281117785
IT_282916,5324.650586296667
IT_282952,2940.0779017457835
IT_282955,2003.6667558451686
IT_282982,2600.3811186646826
IT_283014,2504.6206669537974
IT_283049,4389.389713445599
IT_283050,4693.299443427821
IT_283057,5307.553262319945
IT_283086,3366.6183931030505
IT_283121,3103.5701714003912
IT_283185,3158.2136405522037
IT_283186,3415.360393699713
IT_283220,3790.0302174725007
IT_283241,5039.524428919143
IT_283265,4624.048917209633
IT_283292,5249.767682826368
IT_283304,3390.0570136686247
IT_283327,1449.9869698762718
IT_283421,2981.050719385509
IT_283431,2772.7707406514924
IT_283495,4522.062455807562
IT_283525,4807.695613133184
IT_283545,2741.215190919519
IT_283548,1335.286103645959
IT_283579,5104.239269841972
IT_283602,4438.503752469104
IT_283611,2975.8749782091104
IT_283680,4754.4415631184775
IT_283686,5436.744976695548
IT_283721,2417.554486185186
IT_283750,3948.026787769928
IT_283751,2571.6888178873855
IT_283798,3545.5449609257944
IT_283807,2766.3007839311563
IT_283829,3702.3680617857203
IT_283848,3890.0945309886893
IT_283863,4530.005170923845
IT_283874,3774.0813726613897
IT_283879,5752.073601555744
IT_283885,5051.026233639287
IT_283903,2455.8934239596224
IT_283919,3118.006614172599
IT_283921,1960.9316460972102
IT_283932,2151.0021690850635
IT_283937,2675.978316412204
IT_283951,5254.640220832473
IT_284000,3956.9773317995828
IT_284001,3731.55099452472
IT_284006,2267.845905934029
IT_284081,4058.143695886839
IT_284084,3756.4925384361986
IT_284089,4203.693992348893
IT_284145,2627.7585135307068
IT_284159,1953.6188167113683
IT_284204,624.9074377642135
IT_284231,2830.3443732342257
IT_284271,3948.7964352515296
IT_284283,4286.668943054204
IT_284291,4627.6252456751145
IT_284297,4882.490868918475
IT_284301,3708.334379365694
IT_284310,5202.452282340296
IT_284313,5081.524159399653
IT_284334,2581.8579906816676
IT_284350,1268.9951087143713
